txn_id,customer_id,merchant_id,timestamp,amount,payment_method,bank,merchant_vertical,failure_reason_code,customer_instruments,retry_propensity,was_retried_historically,retry_success_obs,risk_score,p_success_retry_soon,p_success_retry_later,p_success_switch_method,p_success_send_link,is_weekend,hour_of_day,day_of_week,day_of_month,amount_log,txn_value_bucket
pay117412,cus1693,mer106,2025-04-15 19:57:00,207.62,upi,bank_e,subscription_saas,network_timeout,3,0.7514,1,1.0,0.161,0.5726,0.3438,0.2326,0.1198,0,19,1,15,5.340514415247825,small
pay113613,cus2802,mer46,2025-04-05 17:35:00,153.06,credit_card,bank_c,ecommerce,network_timeout,3,0.7698,1,1.0,0.2445,0.5163,0.3084,0.341,0.3187,1,17,5,5,5.03734213692482,small
pay111273,cus2742,mer74,2025-02-17 06:19:00,469.75,upi,bank_b,subscription_saas,bank_server_timeout,4,0.7749,1,1.0,0.065,0.8422,0.4124,0.5803,0.2293,0,6,0,17,6.154327167537262,small
pay109499,cus1982,mer85,2025-01-20 22:40:00,601.3,netbanking,bank_c,travel,network_timeout,2,0.7192,1,0.0,0.1119,0.471,0.1513,0.5724,0.4148,0,22,0,20,6.4007556600496756,medium
pay108215,cus3598,mer108,2025-05-12 00:25:00,328.29,debit_card,bank_a,ecommerce,issuer_decline,1,0.5147,0,,0.1722,0.3154,0.1466,0.0,0.0349,0,0,0,12,5.796938821475121,small
pay113068,cus1397,mer67,2025-04-01 05:42:00,7664.22,debit_card,bank_i,ecommerce,network_timeout,4,0.6987,0,,0.4236,0.6702,0.2633,0.4819,0.2252,0,5,1,1,8.944448492785739,large
pay101009,cus527,mer8,2025-04-04 15:35:00,655.1,debit_card,bank_d,food_delivery,account_blocked,3,0.0319,0,,0.3556,0.0,0.0,0.0,0.1504,0,15,4,4,6.4863132163508315,medium
pay113067,cus3010,mer55,2025-01-10 02:52:00,1488.6,upi,bank_g,education_fees,insufficient_funds,1,0.4877,0,,0.4131,0.2013,0.6285,0.0,0.3074,0,2,4,10,7.306262906522803,medium
pay118380,cus833,mer63,2025-04-21 09:16:00,575.68,credit_card,bank_i,subscription_saas,card_expired,4,0.0144,0,,0.1743,0.0,0.0,0.24,0.2514,0,9,0,21,6.357287519943703,medium
pay104639,cus457,mer113,2025-06-15 11:09:00,1521.68,debit_card,bank_b,ecommerce,issuer_decline,2,0.419,0,,0.3595,0.1832,0.1864,0.0786,0.1904,1,11,6,15,7.328227219196823,medium
pay113850,cus3525,mer99,2025-02-10 03:31:00,428.65,upi,bank_i,subscription_saas,insufficient_funds,1,0.4939,1,0.0,0.1974,0.3546,0.6819,0.2128,0.6131,0,3,0,10,6.062970923759232,small
pay104223,cus2699,mer108,2025-04-06 23:38:00,657.85,upi,bank_f,food_delivery,account_blocked,4,0.0451,0,,0.1936,0.0501,0.0,0.1067,0.0861,1,23,6,6,6.490495890991261,medium
pay109777,cus691,mer26,2025-03-12 21:22:00,358.79,upi,bank_i,food_delivery,insufficient_funds,2,0.4428,0,,0.1069,0.2342,0.5259,0.0741,0.2152,0,21,2,12,5.88552052791174,small
pay105416,cus1395,mer18,2025-03-05 10:16:00,6027.1,credit_card,bank_c,food_delivery,bank_server_timeout,2,0.7966,1,1.0,0.4775,0.3865,0.1133,0.6434,0.3246,0,10,2,5,8.704187148858951,large
pay119913,cus2071,mer1,2025-02-08 01:12:00,727.27,debit_card,bank_d,travel,issuer_decline,1,0.3823,1,0.0,0.2803,0.3296,0.2565,0.1344,0.1264,1,1,5,8,6.590671858558904,medium
pay107482,cus2988,mer109,2025-03-25 08:48:00,164.88,debit_card,bank_i,travel,upi_server_busy,3,0.8121,1,1.0,0.1388,1.0,0.568,0.5494,0.4425,0,8,1,25,5.1112646353781805,small
pay105593,cus3847,mer41,2025-04-23 19:38:00,6857.69,debit_card,bank_c,education_fees,bank_server_timeout,1,0.7957,1,0.0,0.3505,0.5566,0.3009,0.0,0.3004,0,19,2,23,8.833271740385221,large
pay115492,cus3450,mer67,2025-01-01 16:10:00,232.89,upi,bank_j,education_fees,account_blocked,3,0.0729,0,,0.2662,0.0,0.0,0.0242,0.2161,0,16,2,1,5.454850919362802,small
pay117025,cus2999,mer34,2025-04-01 02:44:00,1511.01,credit_card,bank_j,ecommerce,insufficient_funds,3,0.5469,0,,0.3691,0.211,0.8791,0.2794,0.3748,0,2,1,1,7.321195170474221,medium
pay110423,cus295,mer108,2025-02-14 02:50:00,4656.02,credit_card,bank_a,utility_bills,bank_server_timeout,3,0.765,1,0.0,0.3875,0.6756,0.5364,0.6279,0.2206,0,2,4,14,8.44613103758342,medium
pay117591,cus3107,mer64,2025-04-17 16:09:00,2358.38,upi,bank_h,ecommerce,account_blocked,1,0.0688,0,,0.4156,0.0435,0.109,0.2237,0.0,0,16,3,17,7.766154151640442,medium
pay108679,cus2304,mer59,2025-05-27 02:06:00,352.12,netbanking,bank_c,education_fees,bank_server_timeout,4,0.835,1,1.0,0.2744,0.777,0.2713,0.5831,0.165,0,2,1,27,5.8668079425084265,small
pay115493,cus2448,mer26,2025-04-08 11:04:00,5261.72,upi,bank_h,food_delivery,network_timeout,3,0.7276,0,,0.2582,0.5872,0.1287,0.4324,0.2466,0,11,1,8,8.568403282342477,large
pay119654,cus1750,mer7,2025-03-31 07:29:00,23900.16,debit_card,bank_b,ecommerce,insufficient_funds,3,0.434,0,,0.338,0.3014,0.6336,0.3847,0.4724,0,7,0,31,10.081682272306644,large
pay113702,cus2773,mer7,2025-05-31 03:51:00,3598.13,upi,bank_f,utility_bills,otp_expired,4,0.5424,1,0.0,0.367,0.2696,0.3023,0.2651,0.3281,1,3,5,31,8.18844742857144,medium
pay101824,cus1771,mer19,2025-05-20 01:57:00,1574.81,upi,bank_e,ecommerce,bank_server_timeout,4,0.7582,1,1.0,0.9541,0.8075,0.3197,0.6412,0.0557,0,1,1,20,7.362524704774445,medium
pay112688,cus1410,mer1,2025-03-16 03:45:00,1005.38,debit_card,bank_g,education_fees,upi_server_busy,4,0.8562,0,,0.2466,0.7063,0.2272,0.6496,0.2444,1,3,6,16,6.914115012934719,medium
pay106058,cus537,mer60,2025-04-26 07:11:00,164.75,upi,bank_j,education_fees,insufficient_funds,1,0.4741,1,0.0,0.2285,0.033,0.3151,0.0887,0.2887,1,7,5,26,5.110480629065972,small
pay110692,cus2177,mer35,2025-05-06 16:59:00,642.36,credit_card,bank_h,education_fees,otp_expired,4,0.6436,0,,0.1982,0.4897,0.6688,0.2548,0.1747,0,16,1,6,6.466704443148964,medium
pay111367,cus191,mer32,2025-04-16 03:05:00,343.31,upi,bank_b,food_delivery,account_blocked,4,0.0558,0,,0.0704,0.1529,0.2378,0.0437,0.0,0,3,2,16,5.841542414360687,small
pay103355,cus2428,mer45,2025-03-21 10:05:00,188.54,upi,bank_a,education_fees,duplicate_payment_block,1,0.2853,0,,0.1306,0.2033,0.2261,0.0,0.0,0,10,4,21,5.244600084042049,small
pay113718,cus1395,mer115,2025-02-09 16:06:00,7473.19,upi,bank_a,food_delivery,otp_expired,4,0.5524,1,1.0,0.4005,0.4762,0.4711,0.0924,0.3435,1,16,6,9,8.919211031183375,large
pay104326,cus1739,mer58,2025-06-03 02:05:00,1403.13,upi,bank_g,utility_bills,insufficient_funds,4,0.4727,0,,0.225,0.3243,0.8351,0.1428,0.5875,0,2,1,3,7.2471731728919195,medium
pay104155,cus176,mer4,2025-02-03 13:36:00,75.93,credit_card,bank_h,subscription_saas,otp_expired,3,0.6272,0,,0.1526,0.3491,0.4536,0.2161,0.3543,0,13,0,3,4.342895917470844,small
pay109743,cus1078,mer9,2025-02-14 00:24:00,415.45,upi,bank_d,education_fees,insufficient_funds,1,0.5081,1,0.0,0.2905,0.2936,0.7084,0.0425,0.3845,0,0,4,14,6.031766406381349,small
pay100600,cus3934,mer63,2025-04-21 22:21:00,723.25,credit_card,bank_a,ecommerce,network_timeout,2,0.8306,1,1.0,0.8407,0.6282,0.3095,0.4162,0.3105,0,22,0,21,6.58513663664946,medium
pay100938,cus3818,mer3,2025-03-25 02:22:00,5125.52,netbanking,bank_a,travel,insufficient_funds,4,0.4879,1,0.0,0.4269,0.1344,0.5164,0.1771,0.2184,0,2,1,25,8.542182345399718,large
pay106186,cus516,mer117,2025-03-12 05:52:00,86.57,credit_card,bank_d,ecommerce,issuer_decline,1,0.4724,1,0.0,0.2744,0.2376,0.3349,0.0289,0.1726,0,5,2,12,4.472438473534133,small
pay101470,cus135,mer4,2025-06-11 14:28:00,1007.74,upi,bank_i,food_delivery,account_blocked,2,0.0,0,,0.2448,0.0,0.0221,0.0,0.0,0,14,2,11,6.916457306276038,medium
pay107889,cus3136,mer72,2025-02-02 00:09:00,2520.08,upi,bank_c,utility_bills,insufficient_funds,1,0.483,1,0.0,0.3401,0.0434,0.7525,0.0,0.4422,1,0,6,2,7.832442660123537,medium
pay107992,cus615,mer33,2025-05-01 08:17:00,1275.1,upi,bank_i,ecommerce,network_timeout,4,0.775,1,1.0,0.1923,0.5911,0.3857,0.3177,0.1293,0,8,3,1,7.1515638307399305,medium
pay106775,cus1708,mer31,2025-06-20 00:23:00,992.18,debit_card,bank_b,subscription_saas,duplicate_payment_block,2,0.2366,0,,0.3193,0.084,0.2229,0.3644,0.0708,0,0,4,20,6.900911916500129,medium
pay108073,cus3521,mer52,2025-02-26 09:34:00,334.55,upi,bank_f,utility_bills,network_timeout,3,0.8075,0,,0.123,0.7174,0.3039,0.3923,0.158,0,9,2,26,5.815770976604249,small
pay111616,cus1720,mer27,2025-03-08 03:00:00,275.0,upi,bank_g,ecommerce,bank_server_timeout,1,0.6612,0,,0.3026,0.6384,0.5,0.0753,0.3311,1,3,5,8,5.62040086571715,small
pay105248,cus3574,mer83,2025-06-12 02:41:00,989.74,upi,bank_i,education_fees,network_timeout,3,0.8074,1,1.0,0.1933,0.6452,0.1841,0.3824,0.4249,0,2,3,12,6.898452138655992,medium
pay118767,cus666,mer8,2025-06-17 00:54:00,4115.77,debit_card,bank_d,education_fees,account_blocked,1,0.0,0,,0.5656,0.1339,0.0125,0.0,0.0,0,0,1,17,8.322824154287558,medium
pay118523,cus3392,mer43,2025-01-21 08:23:00,11133.12,upi,bank_j,ecommerce,insufficient_funds,2,0.5145,0,,0.567,0.1725,0.6436,0.2489,0.2859,0,8,1,21,9.31776954648311,large
pay119788,cus356,mer41,2025-04-08 21:36:00,677.51,upi,bank_i,utility_bills,otp_expired,2,0.5777,0,,0.1526,0.3806,0.1813,0.0,0.2901,0,21,1,8,6.51989921755983,medium
pay119726,cus1575,mer9,2025-06-16 15:43:00,951.32,upi,bank_e,utility_bills,otp_expired,3,0.5356,0,,0.2858,0.377,0.3539,0.2091,0.0973,0,15,0,16,6.858901112764618,medium
pay118797,cus3371,mer11,2025-05-22 03:56:00,649.12,upi,bank_d,education_fees,issuer_decline,1,0.5725,0,,0.2868,0.2622,0.024,0.0,0.1089,0,3,3,22,6.477156961234975,medium
pay109771,cus624,mer29,2025-06-02 04:23:00,385.41,upi,bank_f,travel,otp_expired,4,0.4785,0,,0.1689,0.2466,0.5516,0.0,0.385,0,4,0,2,5.956898981920668,small
pay110292,cus85,mer74,2025-01-14 23:58:00,685.67,upi,bank_b,ecommerce,upi_server_busy,2,0.8164,1,1.0,0.1407,0.7079,0.5558,0.7263,0.579,0,23,1,14,6.531853827472666,medium
pay114797,cus921,mer93,2025-06-29 23:24:00,174.55,upi,bank_d,subscription_saas,bank_server_timeout,2,0.8303,1,1.0,0.2683,0.7305,0.6499,0.5688,0.3268,1,23,6,29,5.167923902614441,small
pay101085,cus3862,mer17,2025-06-01 00:47:00,152.38,debit_card,bank_b,ecommerce,bank_server_timeout,1,0.7695,0,,0.2874,0.7233,0.5523,0.1171,0.3368,1,0,6,1,5.032918502336713,small
pay112747,cus2159,mer110,2025-05-07 16:30:00,369.12,upi,bank_d,food_delivery,upi_server_busy,1,0.9063,1,1.0,0.405,0.6173,0.3032,0.0,0.2699,0,16,2,7,5.91382727738083,small
pay115386,cus3757,mer6,2025-06-21 22:21:00,819.2,credit_card,bank_f,subscription_saas,insufficient_funds,2,0.4961,1,1.0,0.305,0.3477,0.5533,0.095,0.6791,1,22,5,21,6.709548212957959,medium
pay119339,cus2247,mer19,2025-04-09 11:26:00,332.17,upi,bank_e,food_delivery,card_expired,1,0.0747,0,,0.1379,0.1153,0.0,0.0,0.0487,0,11,2,9,5.808652870224797,small
pay102421,cus3323,mer27,2025-05-17 10:11:00,50.0,upi,bank_f,subscription_saas,network_timeout,1,0.7844,1,1.0,0.0952,0.5964,0.0111,0.0327,0.3229,1,10,5,17,3.9318256327243257,small
pay109835,cus178,mer119,2025-05-01 05:26:00,343.72,netbanking,bank_d,utility_bills,insufficient_funds,2,0.5625,0,,0.2359,0.1752,0.7522,0.3276,0.3902,0,5,3,1,5.842732493307583,small
pay111333,cus2627,mer84,2025-02-16 06:51:00,272.64,credit_card,bank_d,subscription_saas,bank_server_timeout,4,0.8531,1,1.0,0.3163,0.5416,0.5702,0.851,0.3979,1,6,6,16,5.611813373892797,small
pay114964,cus2906,mer85,2025-01-05 04:09:00,1245.38,debit_card,bank_c,food_delivery,duplicate_payment_block,3,0.2498,1,0.0,0.2829,0.1356,0.0271,0.0,0.2816,1,4,6,5,7.127998628774648,medium
pay112165,cus2578,mer31,2025-04-14 02:05:00,226.03,debit_card,bank_a,utility_bills,bank_server_timeout,1,0.8794,1,1.0,0.0846,0.7003,0.3211,0.0,0.3803,0,2,0,14,5.425082167339534,small
pay108113,cus471,mer98,2025-02-22 17:55:00,386.66,upi,bank_h,food_delivery,insufficient_funds,2,0.4779,1,1.0,0.1607,0.278,0.5688,0.1705,0.2285,1,17,5,22,5.960128666798129,small
pay107411,cus2131,mer117,2025-01-28 13:23:00,228.41,upi,bank_a,education_fees,network_timeout,2,0.7778,0,,0.1934,0.3944,0.1038,0.3528,0.3287,0,13,1,28,5.435510795724244,small
pay109115,cus425,mer52,2025-05-11 08:09:00,331.76,debit_card,bank_c,subscription_saas,bank_server_timeout,3,0.8548,0,,0.03,0.7866,0.5833,0.7481,0.4837,1,8,6,11,5.807421509415687,small
pay118899,cus3002,mer34,2025-03-04 14:51:00,652.96,credit_card,bank_d,ecommerce,duplicate_payment_block,1,0.2021,0,,0.2349,0.2463,0.0289,0.0,0.0,0,14,1,4,6.483046187507211,medium
pay104002,cus3870,mer45,2025-01-07 08:24:00,488.34,upi,bank_h,food_delivery,upi_server_busy,2,0.8114,0,,0.1741,0.805,0.4902,0.698,0.462,0,8,1,7,6.193057544391747,small
pay106878,cus3758,mer96,2025-04-18 01:12:00,344.9,debit_card,bank_c,food_delivery,insufficient_funds,2,0.5862,0,,0.15,0.3562,0.6765,0.4219,0.5538,0,1,4,18,5.846149715943123,small
pay102364,cus3754,mer17,2025-05-17 18:03:00,739.22,credit_card,bank_f,subscription_saas,insufficient_funds,4,0.4881,1,0.0,0.1721,0.0299,0.4248,0.2439,0.2845,1,18,5,17,6.606947439311428,medium
pay114719,cus2453,mer98,2025-04-29 01:30:00,1007.7,debit_card,bank_b,food_delivery,insufficient_funds,2,0.3743,1,1.0,0.2185,0.4418,0.5152,0.0,0.5285,0,1,1,29,6.916417652060789,medium
pay103441,cus1299,mer40,2025-01-05 09:37:00,215.43,upi,bank_h,food_delivery,upi_server_busy,3,0.911,1,1.0,0.0675,0.7847,0.0252,0.6019,0.3936,1,9,6,5,5.377267169526438,small
pay109181,cus127,mer38,2025-02-12 09:09:00,361.41,upi,bank_c,food_delivery,network_timeout,1,0.7313,1,1.0,0.1383,0.7312,0.2377,0.2603,0.4376,0,9,2,12,5.892776167607106,small
pay110378,cus3481,mer30,2025-02-26 11:17:00,292.9,upi,bank_c,travel,insufficient_funds,4,0.475,1,0.0,0.1642,0.1035,0.5121,0.0133,0.4039,0,11,2,26,5.6832395734248715,small
pay107613,cus1711,mer31,2025-04-30 21:33:00,143.45,upi,bank_i,food_delivery,issuer_decline,2,0.4142,1,0.0,0.1746,0.0906,0.2825,0.1499,0.1295,0,21,2,30,4.9729334269122445,small
pay104940,cus119,mer44,2025-05-11 21:13:00,308.23,netbanking,bank_g,travel,insufficient_funds,4,0.478,0,,0.1295,0.0884,0.5237,0.2795,0.3974,1,21,6,11,5.734085336586247,small
pay117109,cus39,mer37,2025-05-23 12:28:00,8783.38,credit_card,bank_i,travel,bank_server_timeout,4,0.7995,1,1.0,0.4865,0.5158,0.264,0.7753,0.3614,0,12,4,23,9.080730423287193,large
pay108086,cus2990,mer73,2025-05-02 00:24:00,168.97,credit_card,bank_f,utility_bills,bank_server_timeout,2,0.7864,0,,0.2344,0.7735,0.6562,0.5284,0.2485,0,0,4,2,5.13562195088926,small
pay119748,cus2231,mer8,2025-02-06 10:27:00,336.49,netbanking,bank_j,utility_bills,upi_server_busy,1,0.8324,0,,0.1525,0.3846,0.1681,0.0,0.3319,0,10,3,6,5.821535880243989,small
pay114009,cus886,mer85,2025-06-10 05:31:00,1702.63,netbanking,bank_b,education_fees,upi_server_busy,4,0.9365,1,0.0,0.3318,0.4583,0.5434,0.7994,0.4242,0,5,1,10,7.440516547661559,medium
pay101830,cus1797,mer75,2025-03-05 20:55:00,596.46,upi,bank_b,food_delivery,card_expired,1,0.0277,0,,0.2038,0.1077,0.0,0.0,0.1792,0,20,2,5,6.392687335958014,medium
pay117286,cus2774,mer14,2025-02-04 10:14:00,2857.18,upi,bank_f,food_delivery,issuer_decline,2,0.5306,1,0.0,0.3152,0.3279,0.2833,0.2206,0.1402,0,10,1,4,7.957940337612254,medium
pay105456,cus1593,mer57,2025-01-29 17:53:00,511.41,upi,bank_c,subscription_saas,bank_server_timeout,4,0.7857,1,0.0,0.1584,0.6799,0.3097,0.8289,0.6404,0,17,2,29,6.239125085835267,medium
pay117902,cus963,mer71,2025-01-02 01:07:00,853.59,credit_card,bank_i,subscription_saas,bank_server_timeout,1,0.8387,1,1.0,0.2278,0.8753,0.3922,0.0,0.2194,0,1,3,2,6.7506218217607,medium
pay104477,cus1982,mer68,2025-03-08 07:15:00,2004.45,upi,bank_b,education_fees,otp_expired,1,0.6633,0,,0.3474,0.5012,0.5157,0.0354,0.4759,1,7,5,8,7.60362375346077,medium
pay116123,cus3104,mer52,2025-02-11 22:43:00,110.44,debit_card,bank_j,subscription_saas,insufficient_funds,2,0.526,1,0.0,0.319,0.0989,0.5726,0.2117,0.3539,0,22,1,11,4.71348632947155,small
pay108849,cus1611,mer117,2025-04-17 14:20:00,332.79,upi,bank_g,education_fees,upi_server_busy,1,0.8556,1,1.0,0.0489,0.7545,0.4133,0.0233,0.3264,0,14,3,17,5.810512052720266,small
pay104278,cus3868,mer81,2025-05-13 00:22:00,412.02,upi,bank_b,utility_bills,upi_server_busy,1,0.8728,1,1.0,0.1329,0.7343,0.1187,0.0,0.3537,0,0,1,13,6.023496017938646,small
pay118567,cus299,mer90,2025-02-01 22:29:00,1442.93,upi,bank_a,utility_bills,network_timeout,1,0.7399,1,1.0,0.2006,0.8412,0.3839,0.1218,0.2504,1,22,5,1,7.275123841823457,medium
pay103283,cus523,mer20,2025-01-18 14:26:00,2139.64,netbanking,bank_g,food_delivery,otp_expired,2,0.6325,0,,0.3947,0.3851,0.3347,0.3861,0.4344,1,14,5,18,7.668860128725309,medium
pay105129,cus526,mer15,2025-04-19 17:03:00,226.5,credit_card,bank_e,ecommerce,bank_server_timeout,1,0.7301,1,1.0,0.0757,0.359,0.3507,0.1358,0.3558,1,17,5,19,5.427150238391005,small
pay102077,cus3399,mer75,2025-03-21 05:01:00,417.32,upi,bank_f,food_delivery,issuer_decline,2,0.4949,0,,0.1479,0.1886,0.0764,0.2335,0.0,0,5,4,21,6.036246689879875,small
pay109113,cus2633,mer72,2025-05-19 13:20:00,1198.17,upi,bank_a,ecommerce,upi_server_busy,3,0.798,1,1.0,0.3014,0.5835,0.3417,0.6548,0.3067,0,13,0,19,7.0893849297976805,medium
pay117913,cus1266,mer62,2025-05-02 04:05:00,479.81,upi,bank_d,food_delivery,duplicate_payment_block,4,0.216,0,,0.2545,0.3897,0.271,0.008,0.1019,0,4,4,2,6.175472181673594,small
pay100659,cus1023,mer92,2025-02-21 20:50:00,273.7,upi,bank_a,education_fees,upi_server_busy,2,0.8443,1,1.0,0.1378,0.4562,0.2177,0.4962,0.4561,0,20,4,21,5.615679593101228,small
pay112337,cus1993,mer96,2025-03-04 05:25:00,1032.29,upi,bank_i,travel,insufficient_funds,2,0.5405,0,,0.2205,0.2293,0.8819,0.0753,0.4763,0,5,1,4,6.94050316544194,medium
pay100021,cus1793,mer19,2025-03-08 17:51:00,10127.04,upi,bank_b,subscription_saas,insufficient_funds,2,0.5006,0,,0.5342,0.0,0.5847,0.1244,0.3211,1,17,5,8,9.223063093823235,large
pay119461,cus1999,mer9,2025-02-03 03:20:00,299.33,credit_card,bank_j,education_fees,upi_server_busy,4,0.7528,1,1.0,0.3748,0.9584,0.3243,0.5928,0.259,0,3,0,3,5.704881870099502,small
pay100804,cus3570,mer2,2025-05-13 21:08:00,169.93,debit_card,bank_f,food_delivery,network_timeout,4,0.713,1,1.0,0.1317,0.6686,0.0941,0.243,0.2602,0,21,1,13,5.141254115968176,small
pay113467,cus2339,mer73,2025-05-24 07:01:00,290.06,credit_card,bank_d,food_delivery,issuer_decline,4,0.4075,1,0.0,0.3006,0.3133,0.2436,0.1697,0.2234,1,7,5,24,5.67352943148518,small
pay108153,cus1225,mer11,2025-04-27 20:35:00,1064.85,upi,bank_g,food_delivery,otp_expired,2,0.569,1,1.0,0.2518,0.4822,0.3483,0.3432,0.2379,1,20,6,27,6.9715278818792035,medium
pay100385,cus2266,mer108,2025-01-23 02:18:00,191.91,debit_card,bank_g,utility_bills,card_expired,2,0.062,0,,0.1607,0.0,0.0,0.1537,0.0,0,2,3,23,5.262223758899798,small
pay104681,cus1888,mer99,2025-01-31 15:46:00,949.81,netbanking,bank_d,food_delivery,insufficient_funds,3,0.5052,0,,0.9128,0.2723,0.5455,0.3268,0.3927,0,15,4,31,6.857314252889712,medium
pay105944,cus864,mer24,2025-02-15 15:39:00,178.27,upi,bank_a,utility_bills,insufficient_funds,1,0.4106,1,0.0,0.1057,0.3379,0.464,0.0979,0.1061,1,15,5,15,5.188893049266747,small
pay106451,cus3152,mer84,2025-05-26 09:51:00,322.93,upi,bank_f,subscription_saas,bank_server_timeout,4,0.8562,1,0.0,0.1648,0.6661,0.5302,0.5131,0.3647,0,9,0,26,5.780527443067584,small
pay112030,cus1484,mer75,2025-05-10 07:21:00,606.32,upi,bank_f,food_delivery,bank_server_timeout,4,0.8356,1,0.0,0.2018,0.5554,0.6449,0.7496,0.1025,1,7,5,10,6.409055835013987,medium
pay101538,cus875,mer59,2025-05-08 03:04:00,1248.2,credit_card,bank_i,ecommerce,insufficient_funds,1,0.4799,0,,0.3422,0.3481,0.5008,0.0512,0.5854,0,3,3,8,7.130258625408923,medium
pay113645,cus3940,mer36,2025-03-30 04:19:00,124.61,upi,bank_h,food_delivery,issuer_decline,4,0.3989,1,0.0,0.1279,0.2278,0.2421,0.0405,0.0969,1,4,6,30,4.833181868699161,small
pay109983,cus1677,mer50,2025-06-03 21:22:00,3617.07,debit_card,bank_h,subscription_saas,upi_server_busy,3,0.8259,1,1.0,0.3918,0.6469,0.4887,0.6808,0.4375,0,21,1,3,8.193696013473991,medium
pay119711,cus687,mer8,2025-06-19 11:34:00,637.78,credit_card,bank_g,food_delivery,insufficient_funds,4,0.482,1,1.0,0.1584,0.3023,0.4736,0.3494,0.7329,0,11,3,19,6.45956010714691,medium
pay118695,cus3908,mer70,2025-05-31 00:42:00,438.59,upi,bank_i,ecommerce,bank_server_timeout,3,0.7747,1,1.0,0.0615,0.7243,0.608,0.6943,0.39,1,0,5,31,6.085842474318043,small
pay104862,cus123,mer68,2025-06-10 12:57:00,3088.55,upi,bank_f,food_delivery,bank_server_timeout,4,0.773,1,1.0,0.2611,0.5867,0.5155,0.7784,0.39,0,12,1,10,8.035780728218596,medium
pay112277,cus718,mer40,2025-02-02 23:20:00,2979.25,upi,bank_h,travel,upi_server_busy,2,0.8258,1,1.0,0.3305,0.7636,0.3816,0.5021,0.1963,1,23,6,2,7.999762468598111,medium
pay111871,cus616,mer75,2025-04-10 11:30:00,1627.25,upi,bank_d,education_fees,network_timeout,2,0.7629,1,1.0,0.3988,0.6756,0.0022,0.5169,0.2459,0,11,3,10,7.395261097426511,medium
pay106050,cus3564,mer7,2025-03-16 16:24:00,436.56,upi,bank_e,food_delivery,bank_server_timeout,1,0.8276,1,1.0,0.1757,0.687,0.5887,0.0,0.5556,1,16,6,16,6.08121383925159,small
pay115242,cus685,mer3,2025-02-28 05:30:00,237.15,upi,bank_j,education_fees,issuer_decline,1,0.4492,0,,0.2661,0.1391,0.3024,0.0832,0.1295,0,5,4,28,5.472900727246869,small
pay106019,cus777,mer85,2025-05-16 03:37:00,132.21,upi,bank_e,ecommerce,bank_server_timeout,4,0.8349,1,1.0,0.1649,0.9102,0.3072,0.6855,0.249,0,3,4,16,4.891926830363372,small
pay114559,cus3566,mer21,2025-05-14 03:50:00,246.48,debit_card,bank_h,ecommerce,card_expired,4,0.0675,0,,0.066,0.0,0.214,0.023,0.0,0,3,2,14,5.511329770662788,small
pay112468,cus903,mer3,2025-03-20 22:00:00,2088.26,debit_card,bank_i,food_delivery,account_blocked,3,0.0645,0,,0.3463,0.0,0.0,0.0372,0.0702,0,22,3,20,7.644565215276696,medium
pay106023,cus534,mer111,2025-06-10 01:47:00,413.1,netbanking,bank_g,food_delivery,bank_server_timeout,4,0.8616,1,0.0,0.2248,0.7534,0.4322,0.5542,0.1715,0,1,1,10,6.026107490551522,small
pay102472,cus2024,mer9,2025-03-16 15:42:00,5338.15,upi,bank_h,education_fees,network_timeout,1,0.7838,1,1.0,0.366,0.603,0.0204,0.101,0.3776,1,15,6,16,8.58282174325443,large
pay118131,cus38,mer97,2025-04-19 13:31:00,361.08,credit_card,bank_d,food_delivery,bank_server_timeout,2,0.7872,1,0.0,0.2976,0.5022,0.2839,0.5431,0.3455,1,13,5,19,5.891865181885227,small
pay114397,cus1586,mer69,2025-05-07 20:44:00,279.51,credit_card,bank_d,travel,upi_server_busy,1,0.94,1,1.0,0.2779,0.5073,0.4047,0.0,0.5631,0,20,2,7,5.636609374951169,small
pay115442,cus3042,mer117,2025-04-13 02:51:00,3027.24,upi,bank_h,food_delivery,network_timeout,3,0.7093,1,0.0,0.4144,0.5063,0.312,0.3464,0.2105,1,2,6,13,8.015736871654193,medium
pay116872,cus1769,mer116,2025-02-20 12:02:00,214.68,debit_card,bank_c,subscription_saas,insufficient_funds,4,0.6202,1,0.0,0.1385,0.1924,0.3875,0.2223,0.4024,0,12,3,20,5.373795827723942,small
pay113629,cus2829,mer30,2025-04-01 07:48:00,480.1,upi,bank_g,ecommerce,upi_server_busy,2,0.9001,1,0.0,0.1835,0.7375,0.3765,0.84,0.2403,0,7,1,1,6.176075148705408,small
pay112335,cus3287,mer58,2025-03-24 20:05:00,252.64,upi,bank_j,utility_bills,duplicate_payment_block,4,0.1872,0,,0.2293,0.0,0.1611,0.0,0.0,0,20,0,24,5.535915938831831,small
pay101905,cus3323,mer118,2025-02-14 01:31:00,740.6,debit_card,bank_d,subscription_saas,insufficient_funds,2,0.4977,1,0.0,0.3216,0.0135,0.6788,0.0765,0.1281,0,1,4,14,6.608810014251645,medium
pay119217,cus448,mer65,2025-06-26 15:32:00,500.91,credit_card,bank_j,subscription_saas,bank_server_timeout,3,0.7896,1,0.0,0.3811,0.62,0.6394,0.7234,0.4322,0,15,3,26,6.218420820750109,medium
